Street Pair,Distance (km),Time (minutes),Weight
Lapa Dr - S 10th St,11.151882652507743,8.363911989380806,8.120522150489825e-05
Lapa Dr - S 11th St,10.732499419199362,8.049374564399521,5.7907200616290154e-05
Lapa Dr - S 1st St,10.481905772753171,7.861429329564878,1.3757501326738536e-06
Lapa Dr - S 3rd St,10.136411340721878,7.602308505541409,3.068291712836512e-05
Lapa Dr - S 7th St,11.251735221928653,8.43880141644649,5.924038594345436e-06
Lapa Dr - S 8th St,10.062643049126107,7.546982286844581,1.3207219001978016e-06
Lapa Dr - S Almaden Blvd,8.963815447033337,6.722861585275003,5.895949610286178e-06
Lapa Dr - S Bascom Ave,5.43799625561696,4.078497191712719,2.2182946225725478e-05
Lapa Dr - S De Anza Blvd,3.8659882612887007,2.8994911959665255,5.07410959294142e-07
Lapa Dr - S Genevieve Ln,4.589599984145733,3.4421999881092993,6.023849979191274e-07
Lapa Dr - S Jackson Ave,14.4155262824193,10.811644711814475,3.7948872938468807e-06
Lapa Dr - S King Rd,14.14704987486676,10.61028740615007,2.7926276452986984e-05
Lapa Dr - S Valley Fwy N,18.89860485889767,14.173953644173253,2.735573053325438e-05
Lapa Dr - S Valley Fwy S,18.89860485889767,14.173953644173253,1.9063967651413025e-05
Lapa Dr - S Winchester Blvd,4.308223951300735,3.231167963475551,3.004663089235915e-05
Lapa Dr - San Tomas Expy,2.823975539984112,2.117981654988084,7.434115609008176e-07
Lapa Dr - Saratoga Ave,2.855892167368402,2.141919125526302,4.246783050180999e-05
Lapa Dr - Sherwood Ave,6.4294510641808245,4.822088298135618,2.5364184448193354e-06
Lapa Dr - Sinclair Fwy N,14.21185902433832,10.65889426825374,0.000920129047707004
Lapa Dr - Sinclair Fwy S,12.152878642275049,9.114658981706286,4.317613959634268e-05
Lapa Dr - Southbay Fwy,11.738962209143669,8.804221656857752,7.721302393064249e-06
Lapa Dr - Southwest Expy,6.849143574421931,5.136857680816449,8.989500941428785e-07
Lapa Dr - Spring St,7.90131182482578,5.925983868619335,1.3866802252569245e-06
Lapa Dr - Stevens Creek Blvd,0.7086890955995278,0.5315168216996458,1.5233272109911847e-06
Lapa Dr - Story Rd,17.441342088476947,13.081006566357711,5.350131685640304e-06
Lapa Dr - Summer St,14.360610938959326,10.770458204219494,3.7804308296810426e-06
Lapa Dr - The Alameda,6.971290913886156,5.228468185414616,2.7501742655280883e-06
Lapa Dr - Tortola Way,13.996011855723044,10.497008891792282,1.8369765560636493e-06
Lapa Dr - Trimble Rd,8.310008433073296,6.232506324804972,2.549095086845234e-06
Lapa Dr - Tully Rd,12.741383044689885,9.556037283517414,2.236112724343075e-06
Lapa Dr - US-101,16.648421578775633,12.486316184081725,3.6509988522254964e-05
Lapa Dr - US-101 N,23.014493454204757,17.26087009065357,0.0005340340597347308
Lapa Dr - US-101 S,22.97685397951792,17.232640484638438,0.0001360689292667051
Lapa Dr - W Alma Ave,10.228263064143361,7.671197298107521,1.79506016775716e-06
Lapa Dr - W San Carlos St,5.538290519474448,4.153717889605836,1.4579549792516485e-06
Lapa Dr - W Virginia St,8.741619565035554,6.556214673776665,1.1473375679109164e-06
Lapa Dr - Walnut Grove Ave,5.90480830833416,4.42860623125062,3.883887664806793e-06
Lapa Dr - Water Witch Way,3.34977716282871,2.5123328721215326,6.758175426006923e-06
Lapa Dr - Woz Way,8.943886738678755,6.7079150540090655,7.063434551871546e-06
Lapa Dr - Yerba Buena Rd,21.109763939898144,15.832322954923608,2.7706565171116315e-06
Lapa Dr - Zanker Rd,11.364798226601682,8.523598669951262,5.9835662663057865e-06
Lawrence Expy - Lincoln Ave,8.31780210492847,6.238351578696353,5.471034334516702e-06
Lawrence Expy - Lori Anne Ln,19.38116048262295,14.535870361967213,1.2747958307445246e-05
Lawrence Expy - Lower Guadalupe River Trl,13.628436132482953,10.221327099362215,8.964103866140663e-06
Lawrence Expy - MacArthur Ave,6.205495282795368,4.654121462096526,4.0816645222586534e-06
Lawrence Expy - Matrix Blvd,11.462239323508916,8.596679492631687,7.53928791503799e-06
Lawrence Expy - McCreery Ave,14.815356244588761,11.111517183441572,9.74480056987826e-06
Lawrence Expy - McCreery Ct,14.688517634894884,11.016388226171163,9.66137247435211e-06
Lawrence Expy - McKee Rd,18.407823878687072,13.805867909015305,1.2107746156206423e-05
Lawrence Expy - McKendrie St,9.298488269486235,6.973866202114676,6.1160806592545715e-06
Lawrence Expy - McLaughlin Ave,13.231623581578193,9.923717686183645,7.139122503440514e-05
Lawrence Expy - Meadowgate Way,17.150650309954518,12.86298773246589,1.1280840241372585e-05
Lawrence Expy - Meridian Ave,7.71848013829532,5.78886010372149,5.2817559586354866e-05
Lawrence Expy - Montague Expy,13.16403207832414,9.873024058743106,9.758496979661687e-05
Lawrence Expy - Monterey Rd,17.74298401604297,13.307238012032228,1.1670447736552264e-05
Lawrence Expy - Moorpark Ave,4.124616407457005,3.0934623055927535,5.9703822497940145e-06
Lawrence Expy - Morse St,8.169305875652599,6.12697940673945,7.523930711476044e-06
Lawrence Expy - Muirfield Dr,15.752606864692103,11.814455148519077,1.0361277165251231e-05
Lawrence Expy - N 10th St,11.639349377675657,8.729512033256743,9.19217617101935e-06
Lawrence Expy - N 1st St,13.747339581180507,10.31050468588538,7.77927578550052e-05
Lawrence Expy - N 4th St,10.896518423220716,8.172388817415538,7.167184992873427e-06
Lawrence Expy - N 5th St,11.083518644427935,8.312638983320952,7.290184388372475e-06
Lawrence Expy - N Bascom Ave,7.068217025070414,5.3011627688028105,4.743480445524755e-05
Lawrence Expy - N Capitol Ave,16.204222045471198,12.153166534103399,1.065832705040868e-05
Lawrence Expy - N Jackson Ave,15.357649404850934,11.518237053638199,1.01014938960407e-05
Lawrence Expy - N Monroe St,6.544233374784107,4.9081750310880805,4.304469502264247e-06
Lawrence Expy - Narvaez Ave,12.054241101393664,9.040680826045248,7.928677084441683e-06
Lawrence Expy - Norman Y Mineta Hwy,20.239511463818005,15.179633597863502,3.550516298540273e-05
Lawrence Expy - Norwalk Dr,3.5246085277886223,2.6434563958414667,5.564475713246288e-06
Lawrence Expy - O'Connor Dr,6.373189500932622,4.779892125699466,4.191965394238432e-06
Lawrence Expy - Old Bayshore Hwy,11.462239323508916,8.596679492631687,2.1113444833903422e-05
Lawrence Expy - Pamela Ave,15.637014043960212,11.727760532970159,1.0285245987414829e-05
Lawrence Expy - Park Ave,7.934175440863369,5.950631580647527,5.218703896227881e-06
Lawrence Expy - Parkmoor Ave,6.412644555723626,4.80948341679272,1.181209127164292e-05
Lawrence Expy - Paula Ct,7.749383572383395,5.812037679287546,5.0971570447351786e-06
Lawrence Expy - Peachwood Dr,16.171331815068147,12.128498861301109,1.0636693501361073e-05
Lawrence Expy - Race St,8.14549907518033,6.109124306385247,5.357702016699862e-06
Lawrence Expy - Ridgetree Way,15.911343879869941,11.933507909902456,1.0465686436984454e-05
Lawrence Expy - Rincon Cir,14.150854780487801,10.61314108536585,9.307724731865851e-06
Lawrence Expy - S 10th St,11.855611361102321,8.891708520826741,8.632959802870683e-05
Lawrence Expy - S 11th St,11.754676996019414,8.816007747014561,6.342235973202275e-05
Lawrence Expy - S 1st St,11.062786148295658,8.297089611221743,7.276547589041469e-06
Lawrence Expy - S 3rd St,10.96143566739933,8.221076750549498,3.318026576521777e-05
Lawrence Expy - S 7th St,11.73389451395005,8.800420885462538,7.717969116550646e-06
Lawrence Expy - S 8th St,11.345935505457696,8.509451629093272,7.4627890787148e-06
Lawrence Expy - S Almaden Blvd,10.140205121905908,7.605153841429431,6.669719918933611e-06
Lawrence Expy - S Bascom Ave,6.375945408151725,4.781959056113793,2.6009075306202922e-05
Lawrence Expy - S De Anza Blvd,3.6286978436645323,2.721523382748399,2.3867760066703463e-06
Lawrence Expy - S Genevieve Ln,5.1590585065734365,3.869293879930077,3.3933707326986778e-06
Lawrence Expy - S Jackson Ave,15.630176029153612,11.722632021865207,1.0280748283175787e-05
Lawrence Expy - S King Rd,14.94016870023953,11.205126525179649,2.9491893014272836e-05
Lawrence Expy - S Valley Fwy N,19.82350292190175,14.867627191426312,2.8694520479452784e-05
Lawrence Expy - S Valley Fwy S,19.82350292190175,14.867627191426312,1.999695857246839e-05
Lawrence Expy - S Winchester Blvd,4.17762769565656,3.13322077174242,2.9135819956432763e-05
Lawrence Expy - San Tomas Expy,3.614731269364359,2.7110484520232694,2.3775894924244075e-06
Lawrence Expy - Saratoga Ave,0.515844682793656,0.386883512095242,7.670739394312363e-06
Lawrence Expy - Sherwood Ave,8.491932415667915,6.368949311750936,5.585568546405571e-06
Lawrence Expy - Sinclair Fwy N,15.472859563595877,11.604644672696908,0.0010017709513705606
Lawrence Expy - Sinclair Fwy S,13.182132452678355,9.886599339508766,4.683282107125302e-05
Lawrence Expy - Southbay Fwy,14.863684614900832,11.147763461175623,9.776588555451023e-06
Lawrence Expy - Southwest Expy,7.364394741251603,5.523296055938703,4.843930641058243e-06
Lawrence Expy - Spring St,9.722343736426241,7.2917578023196805,6.39487159263436e-06
Lawrence Expy - Stevens Creek Blvd,3.715265946834543,2.7864494601259073,7.985964152720851e-06
Lawrence Expy - Story Rd,18.793428387313547,14.09507129048516,1.2361377521755486e-05
Lawrence Expy - Summer St,15.675920267397334,11.756940200548001,1.0310836555880598e-05
Lawrence Expy - The Alameda,8.556793729566575,6.417595297174931,5.628231075622415e-06
Lawrence Expy - Tortola Way,15.674062249650405,11.755546687237803,1.0309614444707554e-05
Lawrence Expy - Trimble Rd,11.147652714756493,8.36073953606737,7.332368573131084e-06
Lawrence Expy - Tully Rd,12.94094375008097,9.705707812560728,8.511905751615759e-06
Lawrence Expy - US-101,16.4408361706967,12.330627128022524,3.6054753722337856e-05
Lawrence Expy - US-101 N,22.052091920092135,16.5390689400691,0.000511702253936798
Lawrence Expy - US-101 S,22.011956273503653,16.50896720512774,0.00013035480505168862
Lawrence Expy - W Alma Ave,10.689033185484995,8.016774889113746,7.030711577752756e-06
Lawrence Expy - W San Carlos St,6.773785988466076,5.080339491349558,4.455457733913562e-06
Lawrence Expy - W Virginia St,9.498528922590742,7.123896691943057,6.247657398834061e-06
Lawrence Expy - Walnut Grove Ave,7.829167220348476,5.871875415261357,5.14963473918421e-06
Lawrence Expy - Water Witch Way,4.631802907682006,3.473852180761505,9.344662366248449e-06
Lawrence Expy - Woz Way,9.920505603472602,7.4403792026044515,7.834719300342487e-06
Lawrence Expy - Yerba Buena Rd,21.183138466896786,15.88735385017259,1.3933209326601361e-05
Lawrence Expy - Zanker Rd,14.36438731242582,10.773290484319364,9.448175754748083e-06
Lincoln Ave - Lori Anne Ln,11.191744367814776,8.393808275861081,1.468916448275689e-06
Lincoln Ave - Lower Guadalupe River Trl,10.799439497859717,8.099579623394789,1.417426434094088e-06
Lincoln Ave - MacArthur Ave,2.4319732752753693,1.8239799564565269,9.594134570961332e-07
Lincoln Ave - Matrix Blvd,5.756822695865339,4.317617021899005,1.0103223831243672e-06
Lincoln Ave - McCreery Ave,6.499073943021024,4.874305457265768,1.7108812155002847e-06
Lincoln Ave - McCreery Ct,6.379197366336825,4.784398024752619,1.6793237066881694e-06
Lincoln Ave - McKee Rd,10.354795120805548,7.766096340604162,1.3590668596057283e-06
Lincoln Ave - McKendrie St,3.170019641502903,2.377514731127177,1.6690153412512783e-06
Lincoln Ave - McLaughlin Ave,4.9142985458727715,3.6857239094045786,2.6515097804256538e-05
Lincoln Ave - Meadowgate Way,10.831463758510512,8.123597818882885,4.2730124527323975e-06
Lincoln Ave - Meridian Ave,0.6003046209857659,0.4502284657393244,4.107884521405596e-06
Lincoln Ave - Montague Expy,9.088650082448138,6.816487561836104,6.737416306118806e-05
Lincoln Ave - Monterey Rd,12.006538998206022,9.004904248654517,1.5758582435145404e-06
Lincoln Ave - Moorpark Ave,4.760379445742005,3.5702845843065036,6.890649247711553e-06
Lincoln Ave - Morse St,3.227630553228638,2.4207229149214786,2.9726477395235754e-06
Lincoln Ave - Muirfield Dr,7.534036965704531,5.6505277242783984,2.972177582970438e-06
Lincoln Ave - N 10th St,4.18572239918765,3.1392917993907377,3.3056742647584466e-06
Lincoln Ave - N 1st St,10.196714365099494,7.64753577382462,5.770065741350676e-05
Lincoln Ave - N 4th St,2.823770257192247,2.1178276928941857,7.433575202058592e-07
Lincoln Ave - N 5th St,3.697843038769669,2.7733822790772518,1.946914359912231e-06
Lincoln Ave - N Bascom Ave,2.6405710114741954,1.9804282586056465,1.7720872058003324e-05
Lincoln Ave - N Capitol Ave,8.089038403110637,6.066778802332977,2.129439359618875e-06
Lincoln Ave - N Jackson Ave,7.244468495266867,5.433351371450151,3.814212662758006e-06
Lincoln Ave - N Monroe St,3.484580709204958,2.6134355319037184,1.374667089781356e-06
Lincoln Ave - Narvaez Ave,6.575500566059312,4.931625424544484,8.630344492952847e-07
Lincoln Ave - Norman Y Mineta Hwy,14.622327514647893,10.96674563598592,2.5651218042571065e-05
Lincoln Ave - Norwalk Dr,6.11423816479803,4.585678623598522,9.65285350267489e-06
Lincoln Ave - O'Connor Dr,2.958210600365143,2.2186579502738573,1.945763022390173e-06
Lincoln Ave - Old Bayshore Hwy,5.756822695865339,4.317617021899005,1.0604067405783954e-05
Lincoln Ave - Pamela Ave,7.572965278396845,5.679723958797633,2.9875348023275553e-06
Lincoln Ave - Park Ave,2.2662389387407518,1.6996792040555637,2.9744386070972363e-07
Lincoln Ave - Parkmoor Ave,2.0476304746945897,1.5357228560209424,3.7717353343874344e-06
Lincoln Ave - Paula Ct,0.6759416967883335,0.5069562725912501,1.779416516795288e-07
Lincoln Ave - Peachwood Dr,9.339847466364862,7.0048855997736466,1.225854979960388e-06
Lincoln Ave - Race St,0.302841340980364,0.227131005735273,3.974792600367278e-08
Lincoln Ave - Ridgetree Way,9.20624394011169,6.904682955083768,3.631863234374062e-06
Lincoln Ave - Rincon Cir,8.770001758513532,6.577501318885148,2.3087029629286873e-06
Lincoln Ave - S 10th St,3.641200610878293,2.7309004581587195,2.6514312548263008e-05
Lincoln Ave - S 11th St,3.439835466862337,2.579876600146753,1.855963226145574e-05
Lincoln Ave - S 1st St,2.9588229308503013,2.219117198137726,3.8834550967410203e-07
Lincoln Ave - S 3rd St,2.6679377352355433,2.0009533014266574,8.075847524557989e-06
Lincoln Ave - S 7th St,3.740571758332206,2.8054288187491547,1.9694110307619067e-06
Lincoln Ave - S 8th St,3.1882345914121304,2.3911759435590976,4.1845579012284204e-07
Lincoln Ave - S Almaden Blvd,1.9831481118113292,1.487361083858497,1.304415670543902e-06
Lincoln Ave - S Bascom Ave,2.0933787248123634,1.5700340436092726,8.539415163190834e-06
Lincoln Ave - S De Anza Blvd,11.119735860377997,8.339801895283498,1.459465331674612e-06
Lincoln Ave - S Genevieve Ln,3.180797222204152,2.385597916653114,4.1747963541429493e-07
Lincoln Ave - S Jackson Ave,7.328534216012705,5.496400662009529,1.9292366323653448e-06
Lincoln Ave - S King Rd,6.6929706736650445,5.019728005248783,1.3211924109814798e-05
Lincoln Ave - S Valley Fwy N,11.542403808592548,8.656802856444411,1.6707629512937717e-05
Lincoln Ave - S Valley Fwy S,11.542403808592548,8.656802856444411,1.1643399841917734e-05
Lincoln Ave - S Winchester Blvd,4.175413196305961,3.1315598972294705,2.9120375484336846e-05
Lincoln Ave - San Tomas Expy,4.951516132867259,3.713637099650444,1.303486621977306e-06
Lincoln Ave - Saratoga Ave,7.841503833344602,5.881127875008452,0.00011660512237779256
Lincoln Ave - Sherwood Ave,3.4308850435374803,2.5731637826531104,1.3534841496755361e-06
Lincoln Ave - Sinclair Fwy N,7.186019499491499,5.389514624618624,0.00046524984997020266
Lincoln Ave - Sinclair Fwy S,4.864371503227306,3.6482786274204795,1.728189585809081e-05
Lincoln Ave - Southbay Fwy,11.847547233981247,8.885660425485936,7.792724193151166e-06
Lincoln Ave - Southwest Expy,1.063178384095607,0.7973837880717053,1.3954216291254843e-07
Lincoln Ave - Spring St,3.0645232153765645,2.2983924115324235,5.378238242985871e-07
Lincoln Ave - Stevens Creek Blvd,8.054591705814738,6.040943779361054,1.731334487164878e-05
Lincoln Ave - Story Rd,10.513333582095276,7.885000186571458,3.224965076307726e-06
Lincoln Ave - Summer St,7.408045389539428,5.556034042154571,1.9501679487962543e-06
Lincoln Ave - The Alameda,2.0871593837281055,1.5653695377960792,8.233843768807378e-07
Lincoln Ave - Tortola Way,7.692286307325611,5.769214730494208,1.0096125778364864e-06
Lincoln Ave - Trimble Rd,7.292323064857944,5.469242298643458,2.2369201001451744e-06
Lincoln Ave - Tully Rd,5.325078738535361,3.993809053901521,9.34551318612956e-07
Lincoln Ave - US-101,9.412888745833746,7.059666559375309,2.0642465019613402e-05
Lincoln Ave - US-101 N,16.422093624659794,12.316570218494846,0.00038106236599001205
Lincoln Ave - US-101 S,16.38901359887301,12.291760199154758,9.705573853252597e-05
Lincoln Ave - W Alma Ave,2.747846491959731,2.0608848689697985,4.822470593389329e-07
Lincoln Ave - W San Carlos St,2.073458399396973,1.5550937995477296,5.458379236412531e-07
Lincoln Ave - W Virginia St,1.2229327651794832,0.9171995738846125,1.6050992542980717e-07
Lincoln Ave - Walnut Grove Ave,3.0621774552937095,2.2966330914702824,2.014147221219438e-06
Lincoln Ave - Water Witch Way,4.183393255932664,3.137544941949498,8.43999589384415e-06
Lincoln Ave - Woz Way,1.6194306271221703,1.2145729703416277,1.278945337769734e-06
Lincoln Ave - Yerba Buena Rd,13.64178118614332,10.23133588960749,1.7904837806813106e-06
Lincoln Ave - Zanker Rd,10.478693487992427,7.859020115994321,5.517032121428013e-06
Lori Anne Ln - Lower Guadalupe River Trl,13.65211813608471,10.239088602063532,1.7918405053611181e-06
Lori Anne Ln - MacArthur Ave,13.1811678580619,9.885875893546425,5.19997072000542e-06
Lori Anne Ln - Matrix Blvd,9.59709975249669,7.197824814372518,1.6842910065631692e-06
Lori Anne Ln - McCreery Ave,5.001561554810706,3.75117116610803,1.3166610793039186e-06
Lori Anne Ln - McCreery Ct,5.006635871097971,3.7549769033234783,1.317996893066541e-06
Lori Anne Ln - McKee Rd,1.4245487439492202,1.0684115579619151,1.8697202264333514e-07
Lori Anne Ln - McKendrie St,10.47245647915468,7.85434235936601,5.513748336274939e-06
Lori Anne Ln - McLaughlin Ave,6.4751936895428726,4.856395267157155,3.493690755192857e-05
Lori Anne Ln - Meadowgate Way,7.5434426286757414,5.657581971506806,2.9758881170125803e-06
Lori Anne Ln - Meridian Ave,11.783144904265754,8.837358678199315,8.063206057989055e-05
Lori Anne Ln - Montague Expy,11.549056073303134,8.66179205497735,8.561315267139614e-05
Lori Anne Ln - Monterey Rd,13.776528797321916,10.332396597991437,1.8081694046485014e-06
Lori Anne Ln - Moorpark Ave,15.423644609491935,11.567733457118951,2.2325725572239576e-05
Lori Anne Ln - Morse St,11.678387488582683,8.758790616437011,1.0755794876984649e-05
Lori Anne Ln - Muirfield Dr,3.658433586806909,2.7438251901051816,1.4432520499953256e-06
Lori Anne Ln - N 10th St,7.970753918733489,5.978065439050116,6.294902907319772e-06
Lori Anne Ln - N 1st St,12.49899877162455,9.374249078718412,7.072870929893041e-05
Lori Anne Ln - N 4th St,8.48652368972339,6.364892767292543,2.2340773613196824e-06
Lori Anne Ln - N 5th St,8.491323502229582,6.368492626672186,4.470681823923875e-06
Lori Anne Ln - N Bascom Ave,12.474763573142992,9.356072679857245,8.371813833936263e-05
Lori Anne Ln - N Capitol Ave,3.2005469081030578,2.4004101810772935,8.425439735581301e-07
Lori Anne Ln - N Jackson Ave,4.0357173704168305,3.0267880278126227,2.124805195524461e-06
Lori Anne Ln - N Monroe St,13.206020522370821,9.904515391778116,5.209775096075289e-06
Lori Anne Ln - Narvaez Ave,12.55895803165934,9.419218523744505,1.6483632416552881e-06
Lori Anne Ln - Norman Y Mineta Hwy,15.411813306687796,11.558859980015846,2.7036173493257063e-05
Lori Anne Ln - Norwalk Dr,16.553010260184394,12.414757695138295,2.6133064948266114e-05
Lori Anne Ln - O'Connor Dr,13.150827611458519,9.86312070859389,8.649956861436842e-06
Lori Anne Ln - Old Bayshore Hwy,9.59709975249669,7.197824814372518,1.7677857744098903e-05
Lori Anne Ln - Pamela Ave,3.8004180761394055,2.8503135571045544,1.4992649310369956e-06
Lori Anne Ln - Park Ave,11.582503477097836,8.686877607823376,1.5202035813690908e-06
Lori Anne Ln - Parkmoor Ave,12.972952304389047,9.729714228291785,2.389617814468462e-05
Lori Anne Ln - Paula Ct,11.835821864437866,8.8768663983284,3.115780105813268e-06
Lori Anne Ln - Peachwood Dr,6.281234198171789,4.710925648628842,8.244119885100473e-07
Lori Anne Ln - Race St,11.309842227263186,8.482381670447388,1.4844167923282929e-06
Lori Anne Ln - Ridgetree Way,6.630801315395044,4.973100986546283,2.6158511189233453e-06
Lori Anne Ln - Rincon Cir,9.45162954376313,7.088722157822347,2.488141477395644e-06
Lori Anne Ln - S 10th St,8.228711373838586,6.171533530378939,5.991941904644912e-05
Lori Anne Ln - S 11th St,7.834203807755402,5.8756528558165515,4.226944664474427e-05
Lori Anne Ln - S 1st St,9.075216429309764,6.8064123219823225,1.1911221563469064e-06
Lori Anne Ln - S 3rd St,8.779444150387938,6.584583112790954,2.6575377443224288e-05
Lori Anne Ln - S 7th St,8.784418244855027,6.588313683641271,4.624996205916172e-06
Lori Anne Ln - S 8th St,8.047935642460855,6.035951731845641,1.056291553072987e-06
Lori Anne Ln - S Almaden Blvd,9.265459841447903,6.949094881085927,6.094356210712359e-06
Lori Anne Ln - S Bascom Ave,13.00837809492137,9.756283571191029,5.3064426343708004e-05
Lori Anne Ln - S De Anza Blvd,21.69186673199631,16.26890004899723,2.8470575085745156e-06
Lori Anne Ln - S Genevieve Ln,14.242457863839494,10.681843397879621,1.8693225946289337e-06
Lori Anne Ln - S Jackson Ave,4.068524959021319,3.0513937192659895,1.0710391954623622e-06
Lori Anne Ln - S King Rd,5.806053882962701,4.3545404122220255,1.1461150364968372e-05
Lori Anne Ln - S Valley Fwy N,4.033010852495264,3.0247581393714476,5.8377832089868945e-06
Lori Anne Ln - S Valley Fwy S,4.033010852495264,3.0247581393714476,4.068299697454597e-06
Lori Anne Ln - S Winchester Blvd,15.33728984650346,11.502967384877595,0.00010696609371197676
Lori Anne Ln - San Tomas Expy,15.816356286148784,11.862267214611586,4.163655792328667e-06
Lori Anne Ln - Saratoga Ave,18.881627020850836,14.161220265638127,0.0002807745142068071
Lori Anne Ln - Sherwood Ave,11.452259017917278,8.589194263437959,4.517916182568367e-06
Lori Anne Ln - Sinclair Fwy N,4.115547443141982,3.0866605823564863,0.0002664559747719237
Lori Anne Ln - Sinclair Fwy S,6.544261012134391,4.908195759100794,2.325012331086046e-05
Lori Anne Ln - Southbay Fwy,13.777439282215287,10.333079461661466,9.062110687877106e-06
Lori Anne Ln - Southwest Expy,12.236098184839921,9.17707363862994,1.6059878867602394e-06
Lori Anne Ln - Spring St,9.938695586763522,7.454021690072642,1.7442410754769981e-06
Lori Anne Ln - Stevens Creek Blvd,18.146973879953396,13.610230409965048,3.900692035495983e-05
Lori Anne Ln - Story Rd,1.3220569544544536,0.9915427158408402,4.0554097077890364e-07
Lori Anne Ln - Summer St,3.840728826552077,2.8805466199140577,1.0110718635898342e-06
Lori Anne Ln - The Alameda,10.92192322418208,8.19144241813656,4.308698711939831e-06
Lori Anne Ln - Tortola Way,3.8713942559207872,2.9035456919405904,5.081204960896034e-07
Lori Anne Ln - Trimble Rd,11.764059253178687,8.823044439884015,3.6086251759125624e-06
Lori Anne Ln - Tully Rd,8.881555622945525,6.661166717209143,1.5587130118269395e-06
Lori Anne Ln - US-101,10.01192592481601,7.508944443612007,2.195615355312151e-05
Lori Anne Ln - US-101 N,16.525356389650593,12.394017292237946,0.00038345850100454985
Lori Anne Ln - US-101 S,16.51755494148695,12.388166206115212,9.781696036348572e-05
Lori Anne Ln - W Alma Ave,9.579139865321107,7.18435489899083,1.6811390463638543e-06
Lori Anne Ln - W San Carlos St,12.62112140274747,9.465841052060602,3.3225102092732715e-06
Lori Anne Ln - W Virginia St,10.144742653290649,7.608556989967986,1.3314974732443975e-06
Lori Anne Ln - Walnut Grove Ave,11.933485797346279,8.95011434800971,7.849250283204515e-06
Lori Anne Ln - Water Witch Way,14.854949674873355,11.141212256155017,2.9969860969056994e-05
Lori Anne Ln - Woz Way,9.577623739748594,7.183217804811446,7.563928348466452e-06
Lori Anne Ln - Yerba Buena Rd,9.735726704190862,7.301795028143146,1.2778141299250504e-06
Lori Anne Ln - Zanker Rd,12.08148435920428,9.06111326940321,6.360901515121053e-06
Lower Guadalupe River Trl - MacArthur Ave,10.005771229282814,7.504328421962111,3.947276749952071e-06
Lower Guadalupe River Trl - Matrix Blvd,5.5951494558690635,4.196362091901798,9.819487295050207e-07
Lower Guadalupe River Trl - McCreery Ave,12.444943682678534,9.3337077620089,3.2761314244651243e-06
Lower Guadalupe River Trl - McCreery Ct,12.163266570442685,9.122449927832013,3.2019799246690366e-06
Lower Guadalupe River Trl - McKee Rd,12.227676014216655,9.170757010662491,1.604882476865936e-06
Lower Guadalupe River Trl - McKendrie St,7.671910133442681,5.753932600082011,4.039260685257572e-06
Lower Guadalupe River Trl - McLaughlin Ave,11.788119496473351,8.841089622355012,6.360279874322196e-05
Lower Guadalupe River Trl - Meadowgate Way,6.811161562407387,5.10837117180554,2.687003236369714e-06
Lower Guadalupe River Trl - Meridian Ave,10.848819973967128,8.136614980475345,7.423847508185705e-05
Lower Guadalupe River Trl - Montague Expy,2.221366172711679,1.6660246295337593,1.6466987438311677e-05
Lower Guadalupe River Trl - Monterey Rd,22.0048438549716,16.503632891228698,2.888135755965022e-06
Lower Guadalupe River Trl - Moorpark Ave,10.276718328166101,7.707538746124576,1.4875549780020433e-05
Lower Guadalupe River Trl - Morse St,7.704273240652934,5.7782049304897,7.0956356546413516e-06
Lower Guadalupe River Trl - Muirfield Dr,11.716858871573475,8.787644153680105,4.6223008248357354e-06
Lower Guadalupe River Trl - N 10th St,8.345401390178473,6.259051042633855,6.590780747893449e-06
Lower Guadalupe River Trl - N 1st St,1.1548007740734316,0.8661005805550737,6.53472888028803e-06
Lower Guadalupe River Trl - N 4th St,9.809836636803,7.35737747760225,2.5824394946383896e-06
Lower Guadalupe River Trl - N 5th St,8.344376207467207,6.258282155600405,4.393314073231484e-06
Lower Guadalupe River Trl - N Bascom Ave,8.820764780813102,6.615573585609827,5.919615244403673e-05
Lower Guadalupe River Trl - N Capitol Ave,11.316290896721188,8.487218172540892,2.979013578561853e-06
Lower Guadalupe River Trl - N Jackson Ave,10.91529273880746,8.186469554105596,5.7469016269821285e-06
Lower Guadalupe River Trl - N Monroe St,8.513717306132596,6.385287979599448,3.3586614772693095e-06
Lower Guadalupe River Trl - Narvaez Ave,17.185427259262177,12.889070444446633,2.2555873277781606e-06
Lower Guadalupe River Trl - Norman Y Mineta Hwy,24.49822243977257,18.373666829829425,4.2976006714971024e-05
Lower Guadalupe River Trl - Norwalk Dr,10.196739028647674,7.647554271485756,1.6098101741477518e-05
Lower Guadalupe River Trl - O'Connor Dr,9.149197284753589,6.861897963565191,6.017884514046673e-06
Lower Guadalupe River Trl - Old Bayshore Hwy,5.5951494558690635,4.196362091901798,1.0306265297710814e-05
Lower Guadalupe River Trl - Pamela Ave,10.802120058510612,8.10159004388296,4.261436363082437e-06
Lower Guadalupe River Trl - Park Ave,8.665352981771345,6.499014736328509,1.1373275788574891e-06
Lower Guadalupe River Trl - Parkmoor Ave,10.324197381163161,7.7431480358723705,1.9017171576102543e-05
Lower Guadalupe River Trl - Paula Ct,11.167053966131146,8.37529047459836,2.9397269565840245e-06
Lower Guadalupe River Trl - Peachwood Dr,7.438936809332451,5.5792026069993375,9.76360456224884e-07
